Datetime,Open,High,Low,Close,Adj Close,Volume
2021-12-03 00:00:00+00:00,7.7913498878479,7.791900157928467,7.791039943695068,7.791500091552734,7.791500091552734,0
2021-12-03 01:00:00+00:00,7.791500091552734,7.791900157928467,7.788949966430664,7.790609836578369,7.790609836578369,0
2021-12-03 02:00:00+00:00,7.790609836578369,7.791299819946289,7.789869785308838,7.790299892425537,7.790299892425537,0
2021-12-03 03:00:00+00:00,7.790259838104248,7.790599822998047,7.78987979888916,7.790200233459473,7.790200233459473,0
2021-12-03 04:00:00+00:00,7.790150165557861,7.79040002822876,7.7899699211120605,7.790309906005859,7.790309906005859,0
2021-12-03 05:00:00+00:00,7.790209770202637,7.790430068969727,7.789720058441162,7.790209770202637,7.790209770202637,0
2021-12-03 06:00:00+00:00,7.79026985168457,7.790619850158691,7.789740085601807,7.790500164031982,7.790500164031982,0
2021-12-03 07:00:00+00:00,7.790609836578369,7.791399955749512,7.790319919586182,7.7906999588012695,7.7906999588012695,0
2021-12-03 08:00:00+00:00,7.7906599044799805,7.792510032653809,7.790180206298828,7.792359828948975,7.792359828948975,0
2021-12-03 09:00:00+00:00,7.792280197143555,7.793099880218506,7.791399955749512,7.793000221252441,7.793000221252441,0
2021-12-03 10:00:00+00:00,7.792900085449219,7.79403018951416,7.792540073394775,7.793700218200684,7.793700218200684,0
2021-12-03 11:00:00+00:00,7.793900012969971,7.793900012969971,7.792250156402588,7.793529987335205,7.793529987335205,0
2021-12-03 12:00:00+00:00,7.793389797210693,7.7940897941589355,7.792699813842773,7.794069766998291,7.794069766998291,0
2021-12-03 13:00:00+00:00,7.794000148773193,7.79449987411499,7.792699813842773,7.793099880218506,7.793099880218506,0
2021-12-03 14:00:00+00:00,7.79325008392334,7.793910026550293,7.792699813842773,7.793540000915527,7.793540000915527,0
2021-12-03 15:00:00+00:00,7.793540000915527,7.793920040130615,7.792540073394775,7.792970180511475,7.792970180511475,0
2021-12-03 16:00:00+00:00,7.792799949645996,7.794600009918213,7.792290210723877,7.794600009918213,7.794600009918213,0
2021-12-03 17:00:00+00:00,7.79449987411499,7.795000076293945,7.793960094451904,7.794829845428467,7.794829845428467,0
2021-12-03 18:00:00+00:00,7.794829845428467,7.795030117034912,7.79449987411499,7.794829845428467,7.794829845428467,0
2021-12-03 19:00:00+00:00,7.795030117034912,7.79580020904541,7.794740200042725,7.7957000732421875,7.7957000732421875,0
2021-12-03 20:00:00+00:00,7.795639991760254,7.797699928283691,7.7952399253845215,7.796150207519531,7.796150207519531,0
2021-12-03 21:00:00+00:00,7.796289920806885,7.797699928283691,7.793290138244629,7.793799877166748,7.793799877166748,0
2021-12-03 22:00:00+00:00,7.793799877166748,7.793799877166748,7.793799877166748,7.793799877166748,7.793799877166748,0
2021-12-06 00:00:00+00:00,7.795350074768066,7.797150135040283,7.794839859008789,7.796579837799072,7.796579837799072,0
2021-12-06 01:00:00+00:00,7.796460151672363,7.798299789428711,7.7957000732421875,7.797369956970215,7.797369956970215,0
2021-12-06 02:00:00+00:00,7.79718017578125,7.797599792480469,7.7957000732421875,7.796299934387207,7.796299934387207,0
2021-12-06 03:00:00+00:00,7.7962799072265625,7.796599864959717,7.7957000732421875,7.796170234680176,7.796170234680176,0
2021-12-06 04:00:00+00:00,7.796199798583984,7.796440124511719,7.79580020904541,7.796289920806885,7.796289920806885,0
2021-12-06 05:00:00+00:00,7.796319961547852,7.79695987701416,7.795899868011475,7.79679012298584,7.79679012298584,0
2021-12-06 06:00:00+00:00,7.796800136566162,7.797939777374268,7.796500205993652,7.797659873962402,7.797659873962402,0
2021-12-06 07:00:00+00:00,7.797820091247559,7.799799919128418,7.7971601486206055,7.798610210418701,7.798610210418701,0
2021-12-06 08:00:00+00:00,7.798719882965088,7.800320148468018,7.797999858856201,7.79971981048584,7.79971981048584,0
2021-12-06 09:00:00+00:00,7.799670219421387,7.800710201263428,7.799200057983398,7.800149917602539,7.800149917602539,0
2021-12-06 10:00:00+00:00,7.79980993270874,7.801700115203857,7.799739837646484,7.801499843597412,7.801499843597412,0
2021-12-06 11:00:00+00:00,7.8014397621154785,7.801700115203857,7.799910068511963,7.80118989944458,7.80118989944458,0
2021-12-06 12:00:00+00:00,7.801179885864258,7.801330089569092,7.8003997802734375,7.8010101318359375,7.8010101318359375,0
2021-12-06 13:00:00+00:00,7.801270008087158,7.80148983001709,7.7987799644470215,7.799210071563721,7.799210071563721,0
2021-12-06 14:00:00+00:00,7.799369812011719,7.799369812011719,7.798399925231934,7.79872989654541,7.79872989654541,0
2021-12-06 15:00:00+00:00,7.798840045928955,7.800419807434082,7.797770023345947,7.799920082092285,7.799920082092285,0
2021-12-06 16:00:00+00:00,7.799950122833252,7.800340175628662,7.798999786376953,7.800099849700928,7.800099849700928,0
2021-12-06 17:00:00+00:00,7.799849987030029,7.80019998550415,7.7993998527526855,7.799799919128418,7.799799919128418,0
2021-12-06 18:00:00+00:00,7.799600124359131,7.80019998550415,7.799499988555908,7.800000190734863,7.800000190734863,0
2021-12-06 19:00:00+00:00,7.80003023147583,7.800320148468018,7.799699783325195,7.800069808959961,7.800069808959961,0
2021-12-06 20:00:00+00:00,7.800020217895508,7.800909996032715,7.799849987030029,7.800650119781494,7.800650119781494,0
2021-12-06 21:00:00+00:00,7.80079984664917,7.801199913024902,7.798999786376953,7.799630165100098,7.799630165100098,0
