Datetime,Open,High,Low,Close,Adj Close,Volume
2021-12-03 00:00:00+00:00,1.2818200588226318,1.2822599411010742,1.281000018119812,1.2821600437164307,1.2821600437164307,0
2021-12-03 01:00:00+00:00,1.282170057296753,1.2835899591445923,1.281599998474121,1.2827399969100952,1.2827399969100952,0
2021-12-03 02:00:00+00:00,1.2826600074768066,1.2832000255584717,1.2821999788284302,1.282729983329773,1.282729983329773,0
2021-12-03 03:00:00+00:00,1.2826999425888062,1.2827999591827393,1.2812999486923218,1.2819000482559204,1.2819000482559204,0
2021-12-03 04:00:00+00:00,1.2817000150680542,1.282099962234497,1.2806999683380127,1.2812999486923218,1.2812999486923218,0
2021-12-03 05:00:00+00:00,1.2811000347137451,1.2816400527954102,1.2800999879837036,1.281000018119812,1.281000018119812,0
2021-12-03 06:00:00+00:00,1.2810200452804565,1.2818399667739868,1.2798999547958374,1.281599998474121,1.281599998474121,0
2021-12-03 07:00:00+00:00,1.2817800045013428,1.2822200059890747,1.2806999683380127,1.281149983406067,1.281149983406067,0
2021-12-03 08:00:00+00:00,1.2811399698257446,1.283210039138794,1.2805999517440796,1.2827999591827393,1.2827999591827393,0
2021-12-03 09:00:00+00:00,1.2827500104904175,1.2836099863052368,1.2818000316619873,1.2824900150299072,1.2824900150299072,0
2021-12-03 10:00:00+00:00,1.2825000286102295,1.2845200300216675,1.281999945640564,1.2839800119400024,1.2839800119400024,0
2021-12-03 11:00:00+00:00,1.284000039100647,1.284019947052002,1.282099962234497,1.2826000452041626,1.2826000452041626,0
2021-12-03 12:00:00+00:00,1.282789945602417,1.282960057258606,1.2812000513076782,1.282099962234497,1.282099962234497,0
2021-12-03 13:00:00+00:00,1.2821300029754639,1.2826499938964844,1.2752000093460083,1.276379942893982,1.276379942893982,0
2021-12-03 14:00:00+00:00,1.276379942893982,1.2784600257873535,1.2740000486373901,1.2783000469207764,1.2783000469207764,0
2021-12-03 15:00:00+00:00,1.2784500122070312,1.2810499668121338,1.277400016784668,1.279270052909851,1.279270052909851,0
2021-12-03 16:00:00+00:00,1.2792500257492065,1.2836500406265259,1.2783000469207764,1.2832399606704712,1.2832399606704712,0
2021-12-03 17:00:00+00:00,1.2828999757766724,1.284600019454956,1.282099962234497,1.2837200164794922,1.2837200164794922,0
2021-12-03 18:00:00+00:00,1.2837400436401367,1.284409999847412,1.2821999788284302,1.2829999923706055,1.2829999923706055,0
2021-12-03 19:00:00+00:00,1.2831000089645386,1.2838499546051025,1.2817000150680542,1.2838000059127808,1.2838000059127808,0
