Datetime,Open,High,Low,Close,Adj Close,Volume
2022-12-05 00:00:00+00:00,1.5475000143051147,1.54830002784729,1.545799970626831,1.5474300384521484,1.5474300384521484,0
2022-12-05 01:00:00+00:00,1.5474200248718262,1.5475200414657593,1.544819951057434,1.5460699796676636,1.5460699796676636,0
2022-12-05 02:00:00+00:00,1.5460699796676636,1.5466899871826172,1.5437699556350708,1.5445799827575684,1.5445799827575684,0
2022-12-05 03:00:00+00:00,1.544659972190857,1.5459799766540527,1.5434399843215942,1.5449700355529785,1.5449700355529785,0
2022-12-05 04:00:00+00:00,1.545009970664978,1.5469599962234497,1.5446499586105347,1.5468300580978394,1.5468300580978394,0
2022-12-05 05:00:00+00:00,1.546820044517517,1.5487099885940552,1.5456199645996094,1.5481599569320679,1.5481599569320679,0
2022-12-05 06:00:00+00:00,1.5483100414276123,1.5489599704742432,1.546839952468872,1.547950029373169,1.547950029373169,0
2022-12-05 07:00:00+00:00,1.5479300022125244,1.550719976425171,1.546929955482483,1.5484199523925781,1.5484199523925781,0
2022-12-05 08:00:00+00:00,1.5484199523925781,1.5510900020599365,1.5479799509048462,1.5505399703979492,1.5505399703979492,0
2022-12-05 09:00:00+00:00,1.5504900217056274,1.5525200366973877,1.5486799478530884,1.5492299795150757,1.5492299795150757,0
2022-12-05 10:00:00+00:00,1.5492299795150757,1.5499800443649292,1.5465600490570068,1.5499600172042847,1.5499600172042847,0
2022-12-05 11:00:00+00:00,1.5499600172042847,1.5536199808120728,1.5492500066757202,1.5522500276565552,1.5522500276565552,0
2022-12-05 12:00:00+00:00,1.5523099899291992,1.5543800592422485,1.551609992980957,1.5540000200271606,1.5540000200271606,0
2022-12-05 13:00:00+00:00,1.5540000200271606,1.5556399822235107,1.5525599718093872,1.5550299882888794,1.5550299882888794,0
2022-12-05 14:00:00+00:00,1.5549900531768799,1.5586600303649902,1.5543400049209595,1.5582200288772583,1.5582200288772583,0
2022-12-05 15:00:00+00:00,1.558150053024292,1.5628700256347656,1.5565099716186523,1.5596599578857422,1.5596599578857422,0
2022-12-05 16:00:00+00:00,1.55964994430542,1.5648000240325928,1.5594600439071655,1.5632100105285645,1.5632100105285645,0
2022-12-05 17:00:00+00:00,1.5630899667739868,1.5661100149154663,1.5630199909210205,1.5645099878311157,1.5645099878311157,0
2022-12-05 18:00:00+00:00,1.5646300315856934,1.565940022468567,1.5636800527572632,1.5657800436019897,1.5657800436019897,0
2022-12-05 19:00:00+00:00,1.5658799409866333,1.5671000480651855,1.5646300315856934,1.5667500495910645,1.5667500495910645,0
2022-12-05 20:00:00+00:00,1.5667599439620972,1.5677499771118164,1.566059947013855,1.5669000148773193,1.5669000148773193,0
2022-12-05 21:00:00+00:00,1.5669000148773193,1.5673400163650513,1.565369963645935,1.5659099817276,1.5659099817276,0
2022-12-05 22:00:00+00:00,1.5656299591064453,1.5664000511169434,1.5633900165557861,1.5659099817276,1.5659099817276,0
2022-12-05 23:00:00+00:00,1.566059947013855,1.566849946975708,1.5648800134658813,1.5650700330734253,1.5650700330734253,0
2022-12-06 00:00:00+00:00,1.56496000289917,1.567080020904541,1.563889980316162,1.565659999847412,1.565659999847412,0
2022-12-06 01:00:00+00:00,1.5657999515533447,1.566499948501587,1.5623600482940674,1.5637199878692627,1.5637199878692627,0
2022-12-06 02:00:00+00:00,1.563770055770874,1.5650999546051025,1.562119960784912,1.5640499591827393,1.5640499591827393,0
2022-12-06 03:00:00+00:00,1.564079999923706,1.5650700330734253,1.558940052986145,1.5607099533081055,1.5607099533081055,0
2022-12-06 04:00:00+00:00,1.56072998046875,1.5612399578094482,1.5570600032806396,1.559249997138977,1.559249997138977,0
2022-12-06 05:00:00+00:00,1.5592800378799438,1.5597200393676758,1.5580300092697144,1.558590054512024,1.558590054512024,0
2022-12-06 06:00:00+00:00,1.5585999488830566,1.56141996383667,1.5578800439834595,1.5603599548339844,1.5603599548339844,0
2022-12-06 07:00:00+00:00,1.5603599548339844,1.5618499517440796,1.5585999488830566,1.5588500499725342,1.5588500499725342,0
2022-12-06 08:00:00+00:00,1.558859944343567,1.5634100437164307,1.5588099956512451,1.5614299774169922,1.5614299774169922,0
2022-12-06 09:00:00+00:00,1.5614299774169922,1.5628999471664429,1.5594199895858765,1.5625699758529663,1.5625699758529663,0
2022-12-06 10:00:00+00:00,1.562600016593933,1.564389944076538,1.5615099668502808,1.5629299879074097,1.5629299879074097,0
2022-12-06 11:00:00+00:00,1.562940001487732,1.5642499923706055,1.5609300136566162,1.5628600120544434,1.5628600120544434,0
2022-12-06 12:00:00+00:00,1.5629600286483765,1.5631500482559204,1.5608400106430054,1.5616300106048584,1.5616300106048584,0
2022-12-06 13:00:00+00:00,1.5616899728775024,1.5640100240707397,1.5609699487686157,1.5639699697494507,1.5639699697494507,0
2022-12-06 14:00:00+00:00,1.5639699697494507,1.5646799802780151,1.5599900484085083,1.5626699924468994,1.5626699924468994,0
2022-12-06 15:00:00+00:00,1.562600016593933,1.5690300464630127,1.5615899562835693,1.5667999982833862,1.5667999982833862,0
2022-12-06 16:00:00+00:00,1.5667400360107422,1.5677499771118164,1.5651299953460693,1.5670299530029297,1.5670299530029297,0
2022-12-06 17:00:00+00:00,1.5670900344848633,1.5678900480270386,1.5655900239944458,1.56659996509552,1.56659996509552,0
2022-12-06 18:00:00+00:00,1.56673002243042,1.5669399499893188,1.5643199682235718,1.5646699666976929,1.5646699666976929,0
2022-12-06 19:00:00+00:00,1.5646400451660156,1.565250039100647,1.563480019569397,1.5647900104522705,1.5647900104522705,0
2022-12-06 20:00:00+00:00,1.5648000240325928,1.5653400421142578,1.5635499954223633,1.5648499727249146,1.5648499727249146,0
